,clean_adm4,perc_hh_head_male,perc_pop612_primary,perc_pop1318_secondary,perc_pop18p_illiterate,perc_pop017_certificate,perc_pop017_both_parents,perc_pop2p_disability,perc_pop1017_married,perc_pop1217_birth,perc_pop1464_working,perc_pop10p_mobile_phone,perc_hh_temp_dwelling,perc_pop_5km_dist_primary,perc_pop_5km_dist_secondary,perc_pop_5km_dist_health,perc_pop_5km_dist_police,perc_hh_mosquito_net,perc_hh_piped_water,perc_hh_borehole,perc_hh_toilet,perc_hh_own_house,perc_hh_own_tv,perc_hh_bank_acc,perc_hh_subs_farm,perc_hh_less2meals,perc_hh_electricity,tot_pop_subcounty
696,Kinuuka,79.05238040741588,86.26290913252461,28.818436713206683,30.96775005722133,18.566205081254292,91.76353856717785,10.509693293659877,11.879503318837264,6.463595788509957,76.70222018768597,44.90121309224079,22.445330739299614,17.6825703822385,38.42516594186313,28.259086747539484,34.65041199359121,94.93075074387731,0.7409590295262074,3.3284733348592357,5.261627374685283,79.49780270084688,4.148134584573129,17.12382696269169,86.47186999313344,25.1275921263447,16.919569695582513,8738.0
697,Kinyogoga,80.68946644900765,82.90552452959876,34.334496090729445,36.02782025947246,24.3914253801873,93.05686055503051,8.314365495317467,2.9245295987627804,17.58809176046052,54.597070195033936,59.64280436463614,51.81062806082997,42.73184981527623,77.08844402440072,48.1610791305095,76.77390669301487,89.551628146748,23.389999140819658,16.099664919666637,12.637245467823696,77.71193401494975,6.519305782283702,33.471337743792425,41.967308187988664,16.40127158690609,26.155760804192802,11639.0
698,Kira Division,76.06650027273179,85.42175077274004,50.0307542273426,7.657247227226897,49.70625795467694,93.03325013636588,6.567498636341096,6.711998545430503,10.846746227210367,70.36650027273177,75.20700672738393,0.1,12.141754409163788,26.331235227028547,18.690497363592783,11.808504272797897,83.01174895452817,61.68227904593465,6.370743318071373,0.21124977272351608,41.44974131803831,54.35801418205259,44.81601018198647,12.518238317988727,14.334997272682195,67.37751863667168,60499.0
699,Kirewa,79.04174581154626,85.63618966314517,26.027151140041973,47.39281471205492,39.87269946288194,92.7034041190908,13.982061679649984,11.52627965709814,10.649148080958987,85.74561590723154,21.960050510440013,30.177163589798315,11.605075943513677,22.116824956425855,13.071305090171807,18.389058442713335,96.90840892113968,0.7018034361327501,59.599117845836446,11.526069789776972,97.20071852879451,3.2045672820403377,9.514601785650767,94.30425070252197,2.8141322519830685,3.948689218511009,28113.0
700,Kirika,81.7233285192422,82.04726871123948,33.14788463172203,41.552140854642765,35.87235578965253,95.49184861099312,5.022202871463766,5.107696882168041,5.544796533854387,81.83811485855067,22.10625690255713,22.588645824483898,13.902497663749893,41.97964913771132,45.05086653640302,44.068634780392486,97.9067836207629,0.15859315266332513,93.0506456545748,5.441521535978251,94.83524764251126,3.515593407526973,11.623337014697137,92.59982159544643,4.874989380681336,4.665045450683884,23542.0
701,Kiriki,83.5580917129344,87.54363561587498,30.06413736376722,31.54147645486325,18.756693399136335,96.65768044417027,10.015381451778737,9.70553156487765,14.080855439029405,85.41770512029612,41.002632120090475,59.34661731441497,25.5661731441497,97.98908081431216,20.089862224964016,30.010651860991157,93.12220851326342,1.7138803207896358,41.989450956199875,34.94587703063952,73.65936664610322,1.5343615052436768,7.7860579888957435,86.30475015422579,9.662451161834259,5.722640345465761,4863.0
702,Kirima,77.46649107901445,86.81957519116398,35.045041064854146,25.405137354856983,28.301942792410085,90.58040781648259,9.883760974228265,8.103919569527045,9.231673746813934,87.11980175587652,41.23942792410082,3.221608609459077,58.56219201359388,41.87219484565279,31.62184650240725,42.92103653355989,97.04079297649392,10.806666666666667,2.0832172189181537,0.8712036250354007,87.82530727839139,3.3794789011611446,21.93194562446899,87.06973095440387,6.312840555083546,10.793101104502973,17655.0
703,Kiringente,71.86725192519252,85.09573597359736,43.33025302530253,15.44579097909791,25.944321232123215,92.2420198019802,7.7200528052805275,6.710248624862486,10.34137293729373,76.05097909790979,58.00728272827283,0.4910759075907591,2.9796655665566556,19.837817381738173,18.469676567656766,22.485883388338834,86.64711991199121,9.665038503850386,23.77644884488449,1.1655709570957096,48.74914411441144,22.110446644664467,28.094816281628162,47.38073487348735,12.59820902090209,32.13449504950495,22725.0
704,Kirugu,78.09674393912582,78.5807467704831,25.133445407892406,28.30890992744647,14.62872942841975,92.04111661652806,13.780675986551053,3.696593523270218,3.7794992036807646,98.41666961599717,35.8829853123341,12.450734383294991,8.295549460272518,23.90028313572819,26.017359759334628,20.748000353919657,97.08080870642365,24.394080693682533,3.892505751194479,0.6234648734737215,82.97969385949389,5.070571580251283,25.89121394443461,87.15807821624492,7.125561847460626,10.375499911520084,11302.0
705,Kiruhura Town Council,75.83499731615673,84.20350688853102,26.79205582393988,30.581553050635172,5.166738235820361,91.69735194131329,14.573734120594024,2.931740919663625,6.272589014134908,80.32710681696189,45.66505636070853,17.09407765253176,7.567668634818393,94.30050098407587,18.465217391304346,25.48854893540884,94.07505814993738,11.592592592592592,5.586401860797996,1.2780282698157093,57.80669171587046,5.621828591876901,32.637466451959206,56.563768115942025,2.002254428341385,12.62812667740204,5589.0
706,Kirumba,67.40919094110114,85.85739036491677,37.27344750320103,17.961031530089627,19.720150448143407,90.07789292573624,9.534679097311141,5.408118597951344,7.840036811779769,80.28990476952625,44.79735915492958,1.013660371318822,4.966345230473752,30.838828425096033,8.296154769526249,20.37246718950064,92.70025608194622,5.014040492957746,7.187227912932138,1.3743798015364916,77.02295134443021,8.528409090909092,19.32451984635083,78.67172295134444,9.565564980793853,13.138716389244559,24992.0
707,Kirumya,83.10202400143292,82.22758373634247,23.630933190041198,46.039145620634066,37.10747805839154,93.60994089199356,21.251012000716464,13.415135231954146,11.167562242521942,85.92254164427727,36.58521404262941,1.068905606304854,20.578810675264194,49.8247358051227,34.228013612753,37.18693354827154,95.20102095647502,33.60874082034748,0.4389038151531435,1.3350707504925667,84.29552212072363,1.2402024001432923,15.871726670248972,82.7442951818019,11.188769478774853,7.311508149740284,11166.0
708,Kirundo,78.02146652497343,82.60839532412328,30.374282678002125,35.902337938363445,8.26046758767269,92.34282678002126,12.25164718384697,5.704357066950053,7.547821466524974,70.18012752391073,34.55228480340064,1.1174282678002125,19.91105207226355,63.90297555791711,52.98565356004251,45.0230605738576,96.97311370882039,23.218809776833155,1.403294367693943,1.2314558979808714,92.68586609989373,1.934750265674814,25.47173219978746,88.6673751328374,5.193836344314558,7.009351753453772,17879.0
709,Kiryandongo,81.42887987356423,80.20294684968329,22.43122565551228,47.14822230795077,16.479902186492776,93.70737210199485,10.863064823226352,12.405878766006696,14.793387010465796,93.30877832671703,30.706286944510122,60.72149657154946,23.50106773523153,76.44456612367311,54.54233731971079,47.16838856602412,92.85756312455666,0.6425264756026232,63.676416491407096,12.284685839441492,83.47374715332828,1.5054444541234742,10.00243413766069,91.83233196859017,5.05786801398758,9.6236009308461,80357.0
710,Kiryandongo Refugee Camp,51.49253678299808,80.43271021394557,28.542220484753717,43.92061269457673,22.923398962257444,81.56436136185941,14.505679152747174,5.851652569478997,6.903774255455256,27.178285592437273,36.259542256023884,66.42987419148483,12.172819674461582,44.466159641765586,9.284341459947402,17.79397967161845,82.36306773757909,4.104300234558249,95.44268249342527,26.94850380268676,84.52714478640983,1.7377212310754142,9.092039235197953,57.374745895230646,14.384042931267325,7.812779870637573,14069.0
711,Kiryandongo Town Council,69.2275452109846,86.70194239785667,44.65691560616209,19.829370395177495,20.627896851975887,90.52354320160751,16.250971198928333,5.701942397856665,8.958740790354991,76.68034159410583,51.278516409912925,21.895880776959142,0.32548559946416616,0.4627427997320831,0.2490288010716678,0.5882283991962491,95.30582719357,15.935666443402546,76.83290354989953,3.1685699933020763,51.17610515740121,19.04308439383791,40.36068318821165,39.390288010716674,4.872572002679169,31.94490957803081,5972.0
712,Kiryanga,84.84388166556946,74.65166227781435,14.341898452929557,33.77480250164582,12.331003127057274,93.71111751152074,14.41522383146807,7.686347926267281,8.68414664252798,96.98713380513496,33.855209019091504,16.582751810401582,21.516890223831467,73.26668449637918,55.908216754443714,42.57261356155365,93.06997613561553,0.368556616194865,72.45582620144832,2.6814392692560896,78.43857389730086,1.2092412771560237,7.151542955892034,94.06605497037525,6.54161866359447,13.336496050032915,24304.0
713,Kisekka,67.52909811090798,85.45491570180785,39.18548852325817,17.90642494413975,13.461365021328458,90.81860044688199,9.989890310786105,6.44267316676823,9.769323583180988,76.36524680073127,48.15440585009141,1.6199146861669713,8.274249441397522,25.156652447694494,16.108119033109894,13.21211050172659,91.72139549055454,2.1828864513508024,35.77427381677839,1.2680845013203332,67.4653219581556,14.724974608978265,18.489195612431445,71.20053016453382,9.846790574852733,23.33086329473898,49230.0
714,Kisiita,81.6878185516263,78.92207770010427,18.24453313278753,33.00202881706463,24.470984668501206,92.96035858957048,10.336805852291178,6.118755020766746,4.60985694019519,92.88519151554515,37.12483634436905,19.480863828259864,12.40988428735023,61.52670449689781,54.03873040832721,35.72341941989848,94.29203855948862,1.8628181243270037,80.32887004973765,2.0992633360110755,73.41251816022015,2.7303450869126773,17.521870887244262,88.07473977472782,5.982530295520194,15.319231886782779,58507.0
715,Kisinda,85.04754338792472,81.89825226106086,18.424896113419702,58.94171351747739,6.556868736250306,96.10133219261795,10.745795648985577,6.113321926179418,8.26844292349059,79.69159129797116,16.365778538254705,49.017734050354434,6.976851625519433,76.18801026643852,77.3216450745539,83.77418724028354,81.95603764360791,0.0,70.06128086042531,3.2973356147641164,96.08176484967001,0.8039965778538255,3.632889269127353,93.17110730872648,3.939550232217062,2.896003422146175,8182.0
716,Kisinga,80.22457710223094,82.40520143826102,31.99473727220724,36.10498896788428,35.02665686034159,95.53783198496363,10.484493748467761,4.191268284710304,5.677760071913051,91.03594835335458,34.04335621475852,7.004837787039307,17.593070196943692,41.68054670262319,35.8085601046008,40.382132058511075,96.57979079839829,69.13079186075018,0.7906267876113426,2.0031012503064476,83.63775843752553,3.348925390210019,18.836312004576286,86.64802239110892,8.603840810656205,8.307387431560022,24474.0
717,Kisinga Town Council,78.26523284084534,87.11897637304408,29.01993641294184,29.560139642166952,27.804513434324544,95.20445109407144,8.826494607568108,6.37115516488997,7.729592918147247,87.10513683685556,43.62387008291254,6.37466492113958,16.651224985973442,26.6641044822642,31.874153731064148,24.388922137023876,95.81034848201483,66.24564553332087,0.3731562870145253,0.9186833738544978,73.1816844336388,6.124044635621221,40.34878748207718,76.10542360201984,4.893036593728571,21.181472476778257,16041.0
718,Kisojo,79.78305914343984,77.6128801268978,20.285393156582824,33.36218445501926,33.349617040561974,89.88284160435079,10.674928619986403,6.711951053704962,9.460367097212782,93.24615454339451,33.891534103784274,19.15743031951054,31.583652843870382,76.11324269204623,61.16687967369137,40.84502605937004,95.14504418762746,0.5827554951280308,14.25053251756175,3.591638341264446,87.93779288465896,1.3223294810786312,9.99617040561976,89.25564015409019,6.163553138454566,7.6831724450487195,22065.0
719,Kisoko,78.811807089513,84.23724098033028,25.9496581466288,46.27543915009993,42.9398390659514,92.95591669296307,10.936126012411908,5.672420321868097,7.864173766698222,93.76426843378563,24.235563269170086,26.8357052698012,10.094304196907542,16.901688229725465,21.855022614915327,10.9483065109919,97.70879877984643,6.520542757967813,64.23157147365099,10.724355737877353,96.56307983591037,5.684311559903229,11.566640370253497,90.2673556326917,1.8563689912695909,10.535247712212055,19014.0
720,Kisomoro,71.0324563644104,85.57381864623244,31.689544487015752,27.516951894423162,19.721745423584505,87.96012771392083,11.013222647935292,6.817215836526182,9.123056619838229,89.5486675180928,40.31509578544062,2.9126521924223074,5.649348659003832,39.86139633886761,10.6308386547467,32.642239250745,95.24645381013198,12.670557684120903,32.57869731800766,2.7343124733929334,84.64752660706684,3.6844018731375052,14.969152830991913,83.25504469987229,7.468727117922521,9.172098765432098,23490.0
721,Kisozi,78.41293501048219,87.06741090146751,35.05127882599581,30.926863731656184,46.45653878406709,94.24062264150943,13.303729559748428,6.624939203354298,8.044052410901468,70.60510062893081,30.429000000000002,2.0461928721174005,3.4149329140461218,38.698727463312366,21.3103857442348,33.06388469601677,96.34674004192873,3.66620964360587,83.21512788259959,2.8726142557651992,81.9684465408805,4.123010482180294,15.551257861635222,82.91409014675052,7.974861635220126,7.6866666666666665,47700.0
722,Kisubba,82.4808485423086,80.14829343446314,18.767243422611994,48.6822351268073,40.792604882673615,93.07593031524058,16.283846883147664,13.416639013984357,12.41067788575492,83.4241407916568,29.460547523109742,0.6061033420241764,14.243718890732401,78.96704195306945,23.318155961128227,38.45171841668642,95.7681678122778,48.20773880066366,0.04629059018724817,2.8757406968475947,84.72590661294146,1.2935411234889784,9.234143161886703,93.20549893339654,10.68465276131785,3.090459824602987,16876.0
723,Kitagata,75.63062633568964,88.8691654337224,42.029952326154856,22.672551920653188,17.68317716039235,91.959318318812,12.63928982409995,4.90069592854403,9.36125815113157,71.5950189051455,42.83076332949751,3.20140281659269,4.8822565620033975,11.275565784426544,12.492169433941587,20.188645953202915,96.11155679763274,16.136511589676147,8.654693407857966,0.6724642446161434,85.04301605567429,8.773795824428737,34.00658118253055,79.09809852594663,7.011458162091074,14.990744698339636,18249.0
724,Kitaihuka,85.4939498474194,81.12418734244395,16.017433992304632,36.46798460926098,9.12022024678254,93.12256866127106,11.697293352792888,10.00478970412631,11.595316438901419,86.49169430808014,30.646623324930342,26.246477378267215,9.029839458670558,92.63969749237097,57.59219848746186,57.32507629030119,96.12514262969351,0.8453894122329839,71.05404006899296,4.595422581929149,81.43220114103755,1.2722037946132414,8.552341780549291,93.51657158020433,9.229149528990314,11.964800318429083,15074.0
725,Kitanda,71.0328905289053,84.857163943068,31.101444385872433,22.25204709189949,17.221282727112985,92.1113090845194,14.31615884730276,3.4433667193814794,4.926536636794939,87.79304867334389,37.608030223159375,3.192461781760675,6.717308030223159,58.884498330697596,48.34677561061325,27.482779827798275,92.66384115269724,0.30237568089966615,20.0281356527851,3.4490423475663325,73.52301177297488,4.539430680021086,10.037452117378317,88.19424354243543,16.29507643647865,13.331808118081181,28455.0
726,Kitawoi,86.37226296839579,81.82700360048005,32.256820909454596,37.909267902386986,8.87136951593546,94.2743165755434,6.123456460861448,3.6148686491532205,9.031630884117883,86.4055607414322,15.932297639685292,12.686118149086544,8.129363915188693,92.4662888385118,23.934537938391784,52.15127350313375,97.9550206694226,11.506560874783306,0.3909187891718896,5.922189625283371,93.5402720362715,0.8473929857314308,5.6411521536204825,95.76000800106681,2.8399653287104947,1.7394185891452194,7499.0
727,Kitayunjwa,78.15935590091551,88.9727143462968,37.10632624042707,31.673839399306505,46.38047247237259,93.9128046498865,14.04479257614688,6.773697208571357,8.471329857559807,74.21711776885275,29.3821712774715,2.49479132885973,15.033013196298052,42.89626063312296,35.31598523212014,15.49072766732357,95.83374410656822,1.1729538254296905,89.5517898570609,3.75924863422057,83.3161698306184,3.7568912615062238,11.130610921246289,86.86242672187991,8.53468206650535,9.070037668071944,40087.0
728,Kitenga,78.88063365949756,79.3812865306654,23.116552970482406,36.987691506162385,33.478495954152486,91.97119877566304,12.30235098744729,10.605900262125331,13.415209781670764,78.7059865518308,40.44770843848195,9.70214584588333,31.254652317611242,77.52150404584751,47.40684944888556,77.3550349229091,89.2599827420589,4.2304504973868875,8.363823448006382,4.1599078491069825,72.44597287572654,3.026525129841585,12.298870093290567,87.68127513391185,10.032241415802412,8.988643949137916,61421.0
729,Kitgum Matidi,75.29782700805035,84.46299255493008,32.00889776647902,37.395793232855155,48.560752981054414,89.53120876460264,15.290000605290237,6.6249621693602085,8.76078324556625,96.40225773258277,20.625791416984445,84.3211306821621,13.778578778524302,69.66042007142426,38.95155862235942,69.56823436837963,96.33282488953452,0.4518975848919557,82.42163307305853,30.061303795169785,96.15714545124388,0.9238726469342049,14.439470976333153,94.46810725742993,24.628037043762482,6.746843411415774,16521.0
730,Kitholhu,83.2928753482307,80.81820876059511,27.258455337561497,35.30130994013396,28.460962598541876,95.56594748384802,8.87148953826092,7.55425285993717,14.33554027621362,70.22856973504831,29.32618694801731,3.1544010432102425,10.526311421966689,46.375591251259564,20.092780510935924,41.12594392744947,97.01857625511232,21.888921818505125,0.43149783652421314,3.5830715428842392,90.85070238871437,0.6884239227076048,11.323039535297255,92.42608025606069,2.7018967458953234,8.785389129275087,16871.0
731,Kitimbwa,72.16424395604396,84.55006813186813,27.522232967032966,33.93101318681319,11.59878021978022,93.23191648351647,7.446437362637362,7.861017582417583,8.166316483516484,82.1594021978022,32.22468791208791,17.14610989010989,6.186654945054945,50.319274725274724,26.409883516483514,52.4116945054945,93.36950549450549,1.5890153846153847,66.25692967032967,4.555074725274725,80.44766813186813,5.290982417582418,10.372127472527472,84.51305934065934,7.83963956043956,8.471063736263737,45500.0
732,Kito,78.08641165008717,85.4634088811404,23.81932109527228,30.694585170751722,33.98816531637781,91.9610911701364,12.124776945954261,8.029453389395961,12.411239872833555,82.17817659727207,41.33514511332171,14.221669572351555,12.735134857963287,47.51216285509179,96.75209722079788,56.57927392062353,86.84592349502614,0.31358834991282947,81.36727515126654,3.4097118244282636,79.63064301097323,5.750702492052097,11.602492052097222,88.64459029843093,9.326766485488667,8.403835504050868,9751.0
733,Kitoba,78.10720482619936,85.80044814708417,29.363441539787416,31.45309968399885,19.111189313415682,93.0022033898305,13.892660155127835,11.375857512209135,17.348083883941396,83.35803217466245,41.52427463372594,27.200772766446423,14.446124676817007,85.81547256535478,33.36487790864694,48.613542085607584,90.87898879632289,3.9414220051709274,10.609031887388682,2.0268428612467684,88.5409192760701,3.269928181557024,24.735035909221487,86.48647802355644,3.2297529445561617,10.187259408216029,34810.0
734,Kitswamba,81.16270912579527,83.22618238125695,27.5337024943616,30.776527417780322,56.11999865351601,93.95246238260343,11.110155855522269,8.021937590466894,9.432998956474906,87.31447806914196,38.219594708317906,11.506092840071364,15.747339011007508,38.96299188743394,24.063022183323795,7.067822398761235,94.60769178981386,30.432056417679338,29.846988925169157,3.6111286902076953,69.35514525196082,5.0767866159491035,22.291752785538762,77.83740869155419,5.775642104554482,10.982515905342176,29707.0
735,Kitumba,73.98103211493768,86.73433340376083,37.58439150644412,25.859100993027678,38.07243291781111,89.326082822734,12.064779209803508,2.3276832875554616,4.992863934079865,81.35147369533065,38.802107542784704,0.9044844707373758,3.4015159518275935,31.31704521445172,9.042430804986267,36.54749630255652,98.1592911472639,18.084518275934926,5.789847876611029,0.8388284386224383,89.99021762095921,4.400105641242341,21.80454257342066,80.17025670821889,10.490534544686245,7.2143830551447286,18932.0
736,Kitumbi,80.62491696615626,76.27921002878506,20.930023334639166,36.46297457035308,40.662511284086456,93.43248794944729,11.108684914240943,6.790070003917494,8.922629490214781,91.12459334707295,36.623632709373034,10.992015124933998,25.412752295140603,96.2074824138577,70.87019979220248,87.20416446662466,91.67785593841018,1.1183151368568072,13.837907717463509,4.725976392839502,76.31005603719916,2.582025514809831,9.185653455059528,89.22331930983972,8.92764047623103,10.494454190867128,58711.0
737,Kituntu,69.60832472722375,89.6722913205514,34.83126487360244,20.552848996452784,22.388976696151946,90.94303803152081,9.44689955547573,4.810331821651475,7.4841453010641645,75.28309460733689,37.48392079385748,3.391652822055588,12.420102375286246,36.08654303803152,30.068735126397556,61.7852453863769,88.35840330474608,3.5688967715863686,37.43786538547887,4.750900273898792,80.85612680167033,5.486273629383503,10.72567913430021,86.3815724484756,11.2484711059225,10.302361815814287,22271.0
738,Kitura,75.69813509356575,76.99145091002308,24.38038323506793,28.713823378620866,8.254498846449629,89.7541335554986,10.627287874903871,7.316925147398104,13.502563445270443,94.89206613688798,36.492745449884644,5.01627146885414,3.7365611381697,81.72138554216868,31.279947449371953,21.28690720328121,96.18032555754934,0.3884644962830044,17.395392207126378,1.0765124327095617,85.44486670084594,2.3706165085875415,24.042527557036657,84.85112150730582,9.10485772878749,8.057671109971803,15604.0
739,Kitwe Town Council,77.14904373856643,61.21599312600476,21.143843893785686,27.276706025832915,12.979583125450413,91.26653362159766,8.32635955429902,2.8685126669992793,4.836204889406287,76.0088807583569,37.260629746660015,5.262520095348966,11.321747325239759,74.46739841454627,24.652031709074784,22.480536615111703,96.43096069626921,10.404883862741837,17.37163368257664,2.351571594877765,73.12448029269915,3.6881589888574755,26.097427795332337,79.31663063362714,11.771461832695826,14.42068850823216,18039.0
740,Kityerera,80.66174564995991,84.6287026804481,24.990086459078203,45.09041366010098,41.09076903074822,94.01708596069254,8.704253613296062,11.321619103339184,14.64834991007389,78.09498797373725,30.861674142451623,12.87995406184316,16.995284838241346,52.705066198617516,26.883044052958894,46.90081908600403,81.96116058852846,3.183733125311491,62.97187804719495,5.872528115452122,80.01749550369455,1.7214739214284165,10.618464105397733,81.64693926195584,6.7583761294935965,8.67753797482069,46149.0
741,Kiwoko Town Council,66.16574749932414,88.4344958096783,40.367522753897454,20.875236550419032,48.90389294403893,89.35028386050284,9.44668829413355,8.372019464720195,8.703009822474543,79.24377759754888,53.05871857258719,4.127394791385059,4.727692169054699,11.545057222672794,44.332981886996485,8.45894385870055,87.71328286924394,2.722195187888618,84.4447147877805,2.0144363341443636,55.147463278363524,20.874677840857892,24.644840948003967,60.09226818058935,11.149797242497973,35.370145084257004,11097.0
742,Kiyanga,81.03869059455161,62.01177669516803,23.32734141976536,40.44175283356532,12.364356730960429,91.44649035593557,14.197941936766753,6.641146351163253,11.934276198051302,83.18970471266653,25.682347385166036,16.875477232054088,35.44501391926824,86.1956005170014,46.72965798369457,30.415649234440245,98.29740007953868,4.548056273613044,7.007461722012328,1.0861254722608868,92.3920461324319,1.2252684430304237,17.62203221316365,93.44945814277193,10.712253927222111,7.979991051898986,20116.0
743,Kiyuni,78.46932646170251,81.81370179491735,20.88875066642971,26.55725964101653,19.142740358983474,92.17177892304957,14.508796872223208,10.00552692376044,10.399182512884307,92.59754753865292,35.231491025413185,9.923316154256263,29.42658610271903,64.63214856939754,37.81206682068597,64.47325395414963,92.66850897458681,0.3572596410165274,15.829234050115515,2.3846632308512525,81.09509507730584,3.4879331793140214,11.988750666429713,90.86442153900835,7.3145192820330545,9.517789230495824,16881.0
744,Kiziba,80.91160412895651,75.71715180274938,18.30634019862042,32.02866787339171,53.73587397876816,93.10848784306052,8.27816153808522,6.648221711266572,4.8339464801134975,83.04432268480016,31.098547037816154,14.706080915806467,39.5306345090749,66.54894574629421,45.9285993835918,46.51987671836016,96.69556283939141,2.6971968103321755,1.1202583043882395,7.303571253852551,90.59860574335895,2.9985617142018492,14.267941881512646,92.89406584805049,5.844836358299496,7.507891003375569,20441.0
745,Kiziranfumbi,81.44964188267394,82.60462994542974,22.53543656207367,29.404996589358802,8.916584242837652,93.83206855388812,10.45850954979536,8.861920190995907,7.582759208731241,91.34457708049112,36.39630798090041,25.330115961800818,15.78163369713506,60.08496759890859,43.823985334242835,44.12274897680764,97.04104706684856,1.3625511596180084,26.31894611186903,2.2273021828103685,84.57746418826738,2.932452251023193,15.642087312414734,85.97442871759891,4.271512619372442,11.135854365620737,35184.0
746,Kkingo,65.78044085145982,86.87716354542282,44.319056066069564,20.414955798534372,22.608267418867047,89.93944690008142,14.187047807374665,4.811440037222287,6.222051296964057,76.81001512155403,48.10627253693149,0.48812667209491684,4.626259160172153,27.870905548447134,25.86375189019425,15.796146911713388,91.76136442945213,12.823336629056646,22.69674304990113,1.6489938350587414,71.16979178783296,14.666456321972781,22.946298127253694,74.71336512737001,14.42630278003955,21.46802663719902,34388.0
747,Kobulubulu,78.48859497405635,82.99726320073253,25.446902024621018,27.210830196357715,14.271889307152305,91.95732017499238,14.344989317326279,6.063368603113236,6.353184454166243,56.909609319361074,23.6990182114152,79.14430766100315,5.905951775358632,51.586514396174586,31.900101739749722,47.417372062264725,96.72107030216706,0.3024671889307152,85.09110285888697,23.071090650117,94.57580628751654,2.1309136229524874,8.90377454471462,91.54771594261878,5.0868653983111205,5.649969478075084,19658.0
748,Kobwin,80.70270707797464,84.65675270557904,29.8620019785952,34.396096771292385,15.968969031987289,94.80649638756483,16.278394340018586,4.764268369457685,5.739242138081962,17.65365590430794,20.15932487933567,61.58162304763618,6.691995683065024,44.191090325868636,18.314833468237552,42.9029109332374,97.14170339059268,0.5551038762478641,85.84793296759301,8.261654225499894,95.1667026411248,3.6248673441856285,9.626249362952304,85.82974787900591,9.715421051053752,4.826435230986,33357.0
749,Koch-Goma,75.45359136268817,82.497403732311,22.5304307380053,39.47402322827986,30.705037492247843,89.27482099565879,21.59153182612618,9.811563398545413,7.307777527203022,81.322413598692,24.558375147995715,85.10748435473869,25.29683430117833,75.21488977842927,53.76252466595253,73.98149066922252,84.940522636297,1.2776737892541015,22.057881828945142,19.677428539211817,92.01537464058184,1.9394514292157636,21.078598410103176,93.1175114168123,14.690728420815244,4.4624880193944865,35474.0
750,Kochi,77.74679138568631,73.42260653082928,23.632862011456748,44.79606264955405,51.62949508133323,89.09628743383365,7.521257825151669,4.933785318927803,10.096519469219055,85.04374350421773,29.981178546394993,62.48794141106519,31.36948251274986,84.6428733715225,66.00994851714887,77.62469726633311,97.55248592076958,1.450279167573055,53.79264496168999,9.586701471974477,90.81563338409107,1.096031228095618,10.679808087399994,94.43286442849201,11.541319217847388,3.1085901433301912,41373.0
751,Kole Town Council,75.54310383747179,81.02327313769752,21.41984198645598,24.354729119638826,37.541512415349885,89.45252821670428,13.95900677200903,5.3594469525959365,4.00734762979684,93.84483069977426,25.700722347629796,66.39200902934537,5.117708803611738,80.09050790067721,17.03068848758465,9.639988713318285,97.30143340857788,3.139830699774266,67.09612866817156,11.342505643340857,88.42581264108352,3.771455981941309,17.14066591422122,89.2347855530474,7.631975169300226,13.06997742663657,8860.0
752,Kolir,79.57959857025021,86.42734854733754,28.085580301225065,40.36125927962607,21.33167445697003,93.7690556930315,8.98357926251795,5.090801331989124,4.6562215501176185,65.27657104451166,22.584419393272846,67.52846668499679,11.611636574710536,69.66228882167843,55.55726942229555,60.20058045397611,95.13508691534537,1.1439220358659457,71.04423670302141,21.806165032230474,94.93335777350075,2.020832187700486,9.690043686799255,92.34293831912748,8.94339657226652,3.969868328598051,32733.0
753,Koome Island,76.77562040685909,76.48059431249334,25.41505485142188,21.97248908296943,20.84181488976462,92.17828309724145,15.261161998082862,15.814016402172754,20.159915858983915,78.10263606347854,62.05042070508041,35.980690169347106,57.19286931515603,82.0027638726169,50.375290233251675,60.50853125998509,72.76427734583022,13.885467035893067,0.09103205879220365,57.10812120566621,63.76680690169347,6.890515496858026,7.970156566194483,44.945521354776865,13.537906060283309,8.042059857279796,18778.0
754,Koro,70.52429485163049,86.12169794834155,28.939407920030757,34.40036000139806,42.32472825137185,87.96274509803922,16.992943273566112,10.49659221977561,9.817744923281255,85.43211002761176,31.194669882213134,75.97539757435952,12.713194225996995,61.505742546572996,41.041403655936534,70.42532941875503,92.48242633951976,7.756397888923841,47.04644367550942,8.072874069413862,89.91369053860403,3.6639579182831774,28.268568033273915,87.77405543322499,15.899863688791024,6.641158994792213,28611.0
755,Kortek,87.76754612864286,87.74350750129332,36.1138989480945,39.299068804966375,14.478841179513708,95.42041731332988,11.101379548197965,7.122383169511984,7.199568891188136,70.10857044317986,14.542145197447836,57.96052767718572,10.843766166580444,66.81431281255388,24.86811519227453,66.87196068287636,97.29011898603207,19.03905845835489,0.3015002586652871,5.654630108639421,96.72426280393171,0.9017589239524056,5.97344369718917,94.52648732540094,5.84197275392309,3.775857906535609,5799.0
756,Kotido,72.2,12.2,8.3,92.0,25.8,90.8,6.7,4.5,8.9,55.1,6.3,84.9,26.8,33.6,30.7,30.8,96.5,14.9,58.8,78.4,93.5,0.6,5.9,86.5,59.5,3.2,8455.0
